,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
13854,24.4126,11.7612,2.6274,0.4528,0.27,9.1242,13.2079,-6.205,53.7096,180.677,h
3814,20.585,10.9031,2.3747,0.6582,0.4283,14.8568,19.4121,-9.6527,42.803,185.876,g
17494,40.1086,26.9217,2.9841,0.247,0.1245,40.6746,34.4839,-21.3225,27.9324,208.4928,h
9361,29.2191,12.5891,2.5139,0.3951,0.2343,-4.9909,18.6529,-8.5386,28.8593,88.4362,g
10271,38.1116,18.2224,2.8968,0.2689,0.1503,14.854,7.4557,7.0755,2.0107,224.925,g
16036,77.7764,11.3507,3.1919,0.2289,0.1212,-34.6685,-23.5648,-7.512,45.8326,79.4901,h
12151,26.7867,11.1068,2.5237,0.482,0.2889,33.1928,15.095,-7.4581,13.143,136.463,g
18356,34.8906,15.7072,2.7147,0.3587,0.1938,-8.5682,-12.6514,-14.3676,89.792,222.469,h
303,24.598,12.202,2.5955,0.4492,0.2297,-16.8541,-16.6278,5.8666,8.0075,190.772,g
2776,94.2885,45.5174,4.2157,0.0769,0.0396,82.9233,84.686,11.8346,1.4735,292.376,g
7394,97.9746,29.9839,3.5594,0.2082,0.1198,-29.7787,72.8553,-6.7243,2.449,300.48,g
17489,192.852,75.9943,3.4438,0.1231,0.0646,-202.948,-115.867,72.8867,60.596,191.365,h
15648,149.917,57.9652,3.495,0.19,0.0984,-42.5925,-86.5879,54.4974,14.2855,276.536,h
7059,40.6978,30.7397,3.4551,0.1588,0.0805,39.9395,25.9621,8.9297,7.8862,127.078,g
16917,18.7296,12.7288,2.5754,0.5739,0.3537,5.0236,17.3464,-9.4598,86.9335,104.34,h
7596,13.143,10.6903,2.2467,0.7762,0.4618,-13.7724,-2.7908,10.8793,70.33,253.924,g
17068,83.0709,10.6598,2.5906,0.2884,0.144,44.5695,-63.4663,-2.3165,82.4601,253.8346,h
7987,79.8173,17.6495,3.1767,0.251,0.1521,-43.2932,46.9464,6.8252,3.144,287.518,g
18023,49.1439,18.1723,2.9307,0.1709,0.1038,-65.575,37.6103,-9.7183,80.8282,161.3425,h
8393,28.1079,11.0454,2.5072,0.5505,0.2939,35.4624,17.6704,-10.6457,14.948,165.688,g
16787,97.2595,50.0734,3.1136,0.244,0.1305,-126.544,72.3215,33.5824,33.4491,295.94,h
8689,30.9023,17.6166,2.6021,0.39,0.2612,21.4873,24.5736,-9.8571,10.6775,202.231,g
16779,51.6669,8.9178,2.9012,0.4005,0.2178,59.5942,42.9745,-3.1762,29.678,259.9,h
18554,155.084,58.2116,3.4214,0.3214,0.1825,-162.543,-102.766,38.4441,6.377,355.901,h
8905,30.3767,18.4949,2.6222,0.3914,0.2136,6.5992,27.1651,12.6744,0.059,267.751,g
8768,100.011,33.4215,4.0373,0.1147,0.0576,-42.9197,71.0093,-7.2555,1.9529,298.428,g
4961,27.6315,10.7508,2.4464,0.4759,0.2773,-2.3165,-21.8862,-4.7659,34.121,134.02,g
8192,23.3895,17.1735,2.5334,0.4305,0.2592,2.121,18.7541,-7.6769,12.6605,62.3795,g
15049,58.8826,11.747,2.9511,0.3033,0.1595,13.5775,-41.6244,5.2739,8.76,64.6417,h
16007,41.9892,11.468,2.6592,0.3039,0.1857,35.877,11.3109,18.5477,70.9603,106.3456,h
7628,33.4674,14.8588,2.4082,0.4141,0.209,10.6841,-22.6627,4.5012,2.9606,216.285,g
16169,25.4859,12.6124,2.4371,0.5302,0.2921,14.1387,17.3165,5.5295,78.2195,196.2962,h
11909,108.424,94.327,4.5739,0.0496,0.025,8.0684,80.3161,-85.69,28.311,309.548,g
12440,58.855,41.3512,3.0491,0.2437,0.1409,-22.839,-22.107,28.792,8.8702,226.6265,h
2482,34.0176,21.5451,2.98,0.2649,0.1555,11.4864,-22.934,13.1319,2.68,178.212,g
18844,28.37,13.9436,2.6532,0.4193,0.2184,9.5338,17.5741,-7.0825,69.3172,229.2602,h
3877,31.0527,21.0442,2.6968,0.3437,0.1719,39.2751,21.2631,9.7659,15.591,148.635,g
6026,20.1506,7.2154,2.0846,0.7572,0.3827,-3.9309,11.4563,5.3539,32.807,188.437,g
13977,59.8426,12.2739,2.9484,0.2736,0.1481,-53.5094,31.717,-8.2839,55.9801,199.671,h
5458,19.0832,16.6809,2.2999,0.5163,0.2882,16.2506,16.7689,14.2638,20.1371,151.706,g
15480,44.5611,10.5288,2.8724,0.3635,0.1818,-25.9057,18.7745,6.2155,46.396,103.103,h
13260,29.6613,6.5507,2.2095,0.5309,0.2809,38.1136,10.8676,2.7742,47.505,151.427,h
17609,19.0819,7.7348,2.2013,0.5091,0.2665,-31.8497,-4.2505,-0.2151,2.0669,81.2182,h
13459,32.889,0.4838,2.2191,0.524,0.2626,-10.0806,1.9906,10.7668,21.5094,214.2911,h
1213,18.621,10.2621,2.2529,0.5754,0.3101,-0.4827,5.3309,-5.7644,26.1461,173.48,g
14565,29.6729,0.0,2.534,0.7602,0.4137,28.0699,27.6467,-0.0001,16.2676,185.497,h
16282,19.0295,9.3176,2.4886,0.6721,0.362,-2.3466,8.9353,6.0753,25.9104,202.922,h
12360,35.6049,14.776,2.9632,0.3554,0.2024,-4.1669,25.6703,7.4827,41.3813,232.3171,h
5090,39.1714,12.3633,2.6355,0.3819,0.2164,37.6251,-22.3594,-4.1555,6.8181,224.489,g
4433,32.5686,22.5269,3.0537,0.2342,0.1224,7.9875,12.5448,9.6801,23.94,205.611,g
13073,106.4,26.1595,2.989,0.3097,0.1574,-70.6965,-106.387,15.8114,43.821,185.14,h
6055,81.6495,42.7756,3.5169,0.1411,0.0719,65.2273,74.2127,-18.0978,8.6194,279.48,g
14946,142.5279,61.8344,3.9882,0.0898,0.0616,73.647,-130.4584,41.6467,88.5362,374.8083,h
17648,187.255,62.7683,3.4443,0.1891,0.1055,-158.202,-152.611,-60.4727,44.665,240.98,h
4043,92.3071,34.2421,3.9473,0.1339,0.0688,-55.6408,74.7856,-31.5922,0.0972,304.384,g
363,32.9957,12.5757,2.4175,0.5507,0.327,20.9195,26.5732,-10.0969,71.066,65.1353,g
3746,28.339,21.0019,2.6585,0.2964,0.157,28.045,15.3476,-14.723,9.2091,76.6665,g
710,81.3975,49.1218,3.4263,0.1206,0.0643,-109.98,-59.5665,49.1951,22.7735,221.971,g
14414,20.5036,8.7406,2.4683,0.6565,0.4201,21.2188,14.2452,-2.6566,16.992,157.411,h
1298,68.4131,22.3063,3.2439,0.2178,0.1138,-126.192,51.6702,-18.7262,1.1476,235.367,g
7997,39.9566,18.1984,2.842,0.2705,0.1432,46.4158,24.2614,-9.5293,22.14,117.604,g
8047,21.8049,9.0505,2.3054,0.6287,0.3441,4.5959,-16.0107,-10.7749,60.775,58.9665,g
7358,38.3943,12.6363,2.6299,0.4408,0.2497,-25.1442,-36.0812,8.9031,20.47,51.4363,g
11179,77.8184,27.4015,3.7514,0.1469,0.0798,37.2879,71.6719,18.0313,7.111,202.141,g
16331,91.718,75.6788,3.5625,0.21,0.1247,-19.604,59.6146,-60.5589,53.5527,302.103,h
13630,32.9103,9.9051,2.4713,0.4054,0.2145,5.4576,-12.2815,-4.0132,82.0562,276.078,h
6089,63.2291,23.1632,3.0149,0.2425,0.1338,74.8175,47.6432,13.7839,0.8548,241.859,g
18404,17.2008,9.7948,2.5276,0.7122,0.503,-6.416,13.1378,8.7957,87.4928,170.407,h
15732,136.922,84.7161,4.1151,0.0875,0.0438,-12.7477,-146.314,68.7661,7.235,329.706,h
17081,56.8538,16.7862,2.9701,0.3236,0.175,68.7272,34.0334,10.8524,62.7139,246.5548,h
3254,66.2579,18.7394,2.7197,0.2498,0.1268,61.1647,59.6429,-11.0501,17.172,140.18,g
9260,24.5434,15.9465,2.3191,0.4892,0.3046,7.1094,15.2248,-10.296,61.886,152.957,g
6672,28.7944,17.1968,2.6212,0.3445,0.1758,25.6975,20.3246,-9.2023,8.3285,128.202,g
10025,22.3493,11.469,2.5922,0.5396,0.3261,-6.4752,-10.0721,-7.5444,9.2904,132.145,g
13112,17.8481,10.5084,2.3927,0.6275,0.3381,-21.4824,-10.9999,5.5515,10.016,109.651,h
5707,35.9941,20.0994,2.9666,0.2613,0.1496,20.7795,28.7567,4.268,4.761,151.185,g
2206,37.6126,24.7107,3.0783,0.2313,0.1365,37.7055,31.8129,-7.1475,6.2998,95.1399,g
14812,115.0816,58.9051,3.7606,0.1371,0.0809,10.655,103.1868,-20.4895,29.8217,163.6358,h
14894,171.5051,64.5524,3.5331,0.1674,0.0466,103.3078,145.4257,42.0187,40.1469,264.1398,h
5982,28.4342,16.4626,2.945,0.3326,0.1674,26.0672,14.0196,8.6098,19.601,159.668,g
17532,75.0371,22.1402,2.786,0.2488,0.135,-83.5848,63.8216,4.1572,21.924,284.798,h
16432,94.2957,77.9859,3.8505,0.1521,0.0811,-63.6886,25.2362,42.6952,44.223,409.048,h
12800,18.1318,9.4712,2.1281,0.5086,0.2864,-41.5014,20.8547,-4.8252,38.1823,156.8649,h
13495,33.3522,19.5013,2.6061,0.3385,0.1905,42.7853,30.1982,-13.2272,2.7376,193.7678,h
15135,26.9422,4.8134,2.2273,0.7499,0.4882,5.4243,0.0442,0.9134,60.6943,212.4372,h
11989,22.3702,6.5662,2.1255,0.7416,0.3783,-25.6044,-6.7126,6.7847,31.77,276.06,g
5101,22.1048,12.8114,2.5315,0.55,0.2926,-16.8134,-17.7512,-7.3296,9.0091,151.762,g
6815,17.7941,7.4352,2.1945,0.7987,0.5272,2.2155,-4.5237,4.0469,60.197,98.8267,g
16596,89.9106,22.5123,2.8648,0.2102,0.114,167.91,-92.5395,-16.2772,39.4007,68.3801,h
17051,242.625,48.0852,3.9494,0.1229,0.063,-224.882,-243.154,-33.2692,28.1069,269.357,h
6329,72.3361,20.4438,2.9501,0.4218,0.2563,-25.9266,35.8239,-24.5737,1.832,335.901,g
15529,23.8634,8.5943,2.3284,0.615,0.3451,-29.3406,10.1052,10.2277,80.642,111.868,h
18463,131.851,32.4922,3.1075,0.2217,0.1144,-48.6616,-89.5004,-15.0075,4.37,293.047,h
14921,15.8819,14.8484,2.4857,0.604,0.3451,-1.1182,15.9446,-7.9818,58.0306,82.9538,h
9379,65.9396,25.0772,3.4851,0.1512,0.082,14.2007,45.5662,8.4624,2.404,209.954,g
15952,98.2181,41.343,3.1904,0.1756,0.085,1.0494,99.4825,-35.019,62.4958,167.9039,h
16975,27.7629,4.2455,2.3537,0.7636,0.4276,-0.9195,0.5293,9.4327,60.2751,154.2721,h
9997,19.6238,12.966,2.3086,0.4963,0.2826,14.5015,10.9956,2.4047,73.4998,41.259,g
5427,34.1079,31.9294,3.5937,0.2444,0.1306,-3.9011,17.4039,-21.4656,57.0274,61.7338,g
11307,42.0269,22.3989,2.8454,0.2541,0.1478,4.2789,-25.6141,-19.1254,2.4092,152.081,g
15834,32.5865,11.3165,2.6449,0.3941,0.2412,14.6847,26.3602,-7.5781,37.384,212.728,h
17816,63.6221,19.8789,2.8562,0.2639,0.1417,-50.101,-40.1622,10.9015,18.4513,174.6495,h
16639,44.8561,20.0735,2.6234,0.374,0.2079,27.4126,33.7591,-20.489,61.0617,252.6005,h
13903,21.3806,5.7394,2.5833,0.6553,0.4067,-16.4946,16.5609,5.923,57.1519,142.9709,h
16396,20.0798,6.6466,2.3415,0.5849,0.3109,28.3767,-0.3095,4.5682,68.9936,74.8274,h
4632,89.508,37.8411,4.0371,0.1133,0.0567,96.2219,74.1725,-23.9237,1.7565,277.767,g
17463,23.0929,14.0641,2.643,0.4573,0.2901,10.1462,12.0561,-9.6964,22.9228,127.801,h
12460,188.4315,40.2437,3.1463,0.1083,0.0562,-136.4353,-142.1801,-16.3953,49.1373,92.9174,h
15928,262.203,82.2943,3.7197,0.1214,0.0619,-299.738,-152.016,34.0519,63.2988,223.485,h
16556,49.6368,33.6785,2.9453,0.3469,0.1919,-4.7867,20.643,26.6908,2.9996,413.0706,h
5816,45.6761,25.8262,3.2469,0.2215,0.1124,49.8415,39.707,17.2252,9.1708,102.7,g
18780,36.0031,23.5756,3.145,0.2019,0.1028,-18.8688,-9.2975,11.2851,34.7344,196.65,h
17113,46.2966,10.4992,2.7885,0.4475,0.2498,34.6354,39.1377,-8.4438,32.4589,185.278,h
14979,159.8481,34.8371,3.2674,0.2453,0.1622,-31.9221,-207.8038,-9.5707,18.2848,338.7116,h
18666,44.6647,17.1665,2.6443,0.2816,0.1663,17.9543,43.8893,-6.4795,78.5736,245.8811,h
12799,27.6783,7.0436,2.5812,0.5201,0.3094,-27.9866,5.7116,-6.1568,1.9919,131.733,h
15923,124.497,71.6435,3.6063,0.0745,0.0387,-78.8325,-62.6969,34.3564,47.6645,176.671,h
18233,31.2108,14.5848,2.673,0.3482,0.1879,-1.5379,-18.9801,-10.9041,55.583,258.48,h
12874,30.7317,17.3823,2.8119,0.3547,0.1812,27.222,24.8581,-13.3429,27.9949,155.017,h
7592,80.4112,24.739,3.1181,0.1844,0.0987,-124.431,63.3825,20.6243,5.4106,276.139,g
13524,13.6798,6.7407,2.1522,0.7669,0.351,-5.3668,7.9734,-3.7875,18.4679,66.3339,h
6075,91.2235,37.9047,3.3754,0.1706,0.1064,-47.2725,72.3117,37.2558,3.586,294.102,g
15285,52.5995,9.5646,2.4479,0.4742,0.2442,-34.5919,-33.8603,8.3775,77.7361,240.602,h
17083,117.7727,55.9569,2.9587,0.2763,0.153,-140.9278,90.7397,37.0438,56.5301,305.8042,h
13433,18.5368,8.6372,2.1299,0.7111,0.3821,33.1508,-6.1591,-7.7178,23.7001,231.405,h
18139,46.6896,16.1692,2.9522,0.2529,0.1247,0.978,31.8552,16.5013,88.793,184.4013,h
9673,83.0419,21.8287,3.403,0.1569,0.0808,58.1605,87.5179,12.3925,4.5497,266.413,g
9859,24.2394,10.4824,2.5139,0.49,0.2588,11.4173,-16.7002,-5.3403,9.4811,69.9286,g
17664,170.508,52.3237,3.126,0.2147,0.1238,-199.104,116.353,33.2482,11.0113,316.969,h
17419,13.0129,11.142,2.0917,0.753,0.417,14.6954,-5.8546,11.2518,56.194,171.345,h
18479,29.279,16.1532,2.4933,0.4128,0.2381,34.8626,21.0419,-9.7169,12.1098,95.4989,h
12643,36.0356,12.2104,2.7611,0.546,0.3526,25.3897,34.7527,2.637,21.1556,194.0315,h
2824,19.9257,14.538,2.3664,0.5204,0.2602,7.5638,-17.9796,4.6488,49.8459,33.8975,g
18042,24.3954,9.5513,2.3971,0.5331,0.3467,11.8769,-9.8058,-1.9277,70.108,225.579,h
15740,70.9041,11.7424,2.4928,0.5273,0.291,-69.2241,-36.2949,9.5361,74.723,103.177,h
18359,150.4164,46.3383,3.3801,0.1344,0.1047,77.7567,74.8631,-42.4802,32.694,183.051,h
17115,44.0436,15.6266,2.9322,0.4009,0.2274,45.5108,27.244,-19.366,50.1467,243.994,h
10650,12.9327,11.1117,2.0986,0.7331,0.4502,14.2703,-7.4493,-6.7747,73.437,191.579,g
7098,12.7256,11.664,2.0354,0.7189,0.3733,-15.3439,6.703,11.3405,58.2737,241.68,g
14675,12.9903,10.5886,2.1658,0.7509,0.5017,12.9461,2.4639,0.4209,28.5228,251.295,h
5252,28.5807,19.4397,2.5257,0.3994,0.2012,-33.152,-22.0706,17.3914,8.916,184.079,g
412,67.2302,17.0296,2.9664,0.2896,0.1486,-126.614,59.9437,10.6782,13.9446,204.926,g
7084,21.4858,15.1624,2.3454,0.465,0.246,-23.7726,-18.8604,7.9032,3.3258,126.041,g
7335,25.326,14.5831,2.6862,0.4573,0.2338,32.6387,15.2118,-11.9939,7.1654,141.715,g
12345,21.3952,10.9836,2.5729,0.5829,0.3222,15.4097,18.3532,-3.9265,64.7376,70.4184,h
6072,18.8097,10.0248,2.2601,0.6099,0.3544,21.8522,11.831,4.461,43.0228,174.456,g
7104,32.1014,22.8106,3.134,0.2203,0.1201,5.1226,-7.4837,12.1902,4.977,155.65,g
15302,19.4695,11.301,2.6928,0.689,0.369,-0.5463,2.3599,9.7431,8.4896,167.0855,h
18880,26.2657,7.1708,2.2279,0.6154,0.3521,10.7552,13.2753,-3.8046,67.3611,193.74,h
7251,70.5873,25.2781,3.3779,0.2077,0.1154,61.9726,79.9268,-12.0857,1.0197,140.838,g
18170,48.515,19.5526,2.5966,0.3975,0.2063,29.7594,53.2903,12.318,76.8736,110.327,h
9988,77.0603,14.9248,2.7259,0.3665,0.2566,-53.2244,-39.5128,-15.9558,2.565,288.182,g
4449,53.9516,22.0433,2.8245,0.2637,0.1551,-0.1816,24.2568,-23.2317,0.3291,187.171,g
13018,37.4691,11.084,2.3597,0.5219,0.2746,-31.5973,-27.4753,11.1304,2.0718,116.1105,h
6224,23.9864,17.3368,2.6464,0.3679,0.1862,22.1504,-16.1529,8.1634,0.792,189.108,g
18411,18.7908,10.3372,2.5302,0.5251,0.2847,24.8307,7.6263,0.0,18.3669,190.416,h
11079,29.3304,13.7039,2.4362,0.4432,0.2326,1.8658,27.7342,-3.3089,19.395,160.604,g
13212,52.8604,29.7645,3.0961,0.1968,0.1275,86.4579,33.9103,33.9156,86.6591,213.4696,h
5863,35.6138,7.0964,2.3355,0.485,0.2748,22.5582,18.0866,-4.3745,13.759,171.148,g
5136,25.2073,12.764,2.3927,0.4413,0.2733,-16.8845,-16.5419,6.3943,59.5984,146.26,g
13823,35.6668,4.6364,2.6483,0.6584,0.3885,36.3715,23.362,-16.3857,1.2558,186.649,h
633,31.2984,18.5756,2.7987,0.372,0.217,-0.2935,15.5327,11.3887,8.988,211.217,g
15172,26.6349,25.9017,2.8122,0.4255,0.2007,14.0788,23.3311,12.7453,30.9235,185.8905,h
7764,55.968,14.1856,2.7745,0.2672,0.1571,54.6299,-28.4815,12.3666,19.1473,222.656,g
3679,98.9042,20.7034,2.8756,0.2517,0.1378,-102.368,89.134,-13.3961,14.5582,231.659,g
13002,123.3037,16.8877,2.8551,0.332,0.2544,119.9003,45.5684,-16.8921,74.2747,238.6303,h
4176,85.4782,36.4647,3.9318,0.1031,0.0531,84.0815,81.3091,-13.4819,1.9366,214.966,g
1827,51.1294,20.8044,3.0615,0.2292,0.115,-4.0918,15.0403,-14.9291,1.0956,177.669,g
7355,32.6392,12.6984,2.5391,0.3208,0.1633,26.3073,-14.7512,-6.4239,21.5727,229.991,g
8998,43.287,12.0395,2.4281,0.4104,0.222,48.354,31.4508,10.6959,8.3733,232.854,g
15438,139.997,69.591,3.4547,0.1446,0.0753,-90.8968,-140.155,-17.6805,77.371,77.9413,h
14475,28.9897,12.2636,2.6749,0.5307,0.2801,25.6539,22.6547,-9.2202,15.3056,236.716,h
14690,130.792,77.1525,3.383,0.2323,0.155,-20.9164,-140.309,45.197,51.585,328.174,h
7566,12.717,11.6409,2.224,0.7045,0.397,15.6395,-9.4332,6.8921,27.85,73.9106,g
18211,15.1767,13.535,2.3506,0.5772,0.3215,7.885,-7.5649,-5.8473,19.5339,260.9047,h
5681,53.6197,17.5723,2.6201,0.3885,0.2458,-74.8077,32.8913,-14.6654,5.4254,287.834,g
17750,88.094,24.7104,2.6707,0.4141,0.2529,-32.9428,-106.863,16.7336,12.3715,106.37,h
9920,30.567,22.8223,2.7835,0.2815,0.1638,13.8402,19.1444,-20.7635,43.7885,147.107,g
6033,24.1471,15.3465,2.415,0.4077,0.2058,10.1479,8.0118,12.3829,13.717,171.925,g
14906,59.6541,41.7831,3.5978,0.105,0.0804,-37.2919,-57.1406,-34.2565,0.3034,132.6,h
4716,12.5521,11.8997,2.1156,0.6973,0.364,-15.9732,8.8188,-10.3917,16.706,139.361,g
16298,68.3228,13.4531,2.7239,0.3853,0.2011,23.698,74.881,6.9461,38.723,231.315,h
1135,45.8064,19.5178,3.0869,0.2833,0.165,-7.4746,34.423,13.2551,6.8749,149.3,g
9666,102.412,29.2227,3.3919,0.1614,0.0809,111.726,88.2692,7.3521,0.046,321.6,g
12257,29.3874,17.8245,2.7423,0.3656,0.2018,6.4783,28.9954,14.9419,10.789,109.694,g
17894,57.604,24.2308,2.8675,0.2524,0.1309,9.4981,28.327,17.036,81.42,210.691,h
14766,11.1239,1.9208,2.2754,0.7922,0.5043,-3.0559,-18.618,1.0027,81.8452,203.6724,h
13594,19.9786,9.2008,2.4346,0.6507,0.4283,-4.1789,14.4521,10.3094,78.2768,32.3245,h
12090,23.7716,0.0,2.07,0.7319,0.3702,26.9364,13.509,0.0,11.14,134.47,g
12407,74.3027,25.0515,2.9592,0.1881,0.0896,26.8003,-33.0678,-18.822,53.4656,232.1485,h
16844,92.1933,17.0001,3.2119,0.3514,0.1608,48.6318,85.9957,-15.7302,1.6033,305.6577,h
6194,46.3522,21.7526,3.0588,0.221,0.1236,12.4614,-15.273,-2.8652,4.0395,170.935,g
18438,26.749,18.9529,2.5351,0.403,0.2238,-20.9612,-28.27,5.0291,43.5363,208.7578,h
6718,30.2518,22.7652,3.0443,0.279,0.1621,6.8535,-9.0837,13.453,10.083,218.159,g
12740,27.5554,5.3129,2.6426,0.389,0.2172,42.8263,27.9724,-8.8715,63.4475,226.3172,h
17620,23.9161,13.8853,2.1261,0.5698,0.2758,-8.0788,-17.2451,-6.6839,87.7007,191.0089,h
16579,30.4077,9.7338,2.3901,0.4562,0.2301,43.327,6.6668,11.7586,38.5799,171.75,h
8062,47.8645,15.5711,2.8228,0.2466,0.1406,-83.8142,32.1168,-8.9144,5.359,257.75,g
10241,12.9587,11.287,2.2135,0.7462,0.3945,14.9715,-5.4779,-11.5852,71.829,139.62,g
15534,12.0034,2.0812,2.178,0.779,0.4113,-23.6215,-12.9491,-8.7515,34.4163,253.611,h
14816,167.404,58.5426,3.254,0.1228,0.0852,-167.8803,-27.4232,43.1089,40.7275,225.1507,h
14025,29.4301,15.8254,2.7223,0.4072,0.2082,34.3167,31.2613,-4.6801,0.9533,221.9073,h
15077,90.7088,11.0098,2.541,0.377,0.1885,-63.8226,-79.2581,6.1829,19.578,46.6216,h
2281,22.33,9.9609,2.1584,0.5486,0.2951,-3.6983,16.3181,-10.0558,2.0,104.203,g
2955,56.1108,14.0184,2.683,0.2759,0.1483,30.6301,38.2846,5.4708,6.051,257.464,g
558,35.3335,12.5989,2.6702,0.3974,0.2041,28.1225,-17.0134,-10.1084,5.8315,194.634,g
18377,70.805,11.3047,3.0233,0.2986,0.1863,25.425,47.0624,8.3039,19.4683,188.302,h
14821,174.2054,56.7782,3.686,0.2225,0.111,-171.184,-138.5576,37.0956,7.5049,309.2728,h
15657,16.716,12.2787,2.3485,0.6087,0.3319,-7.3265,19.7116,10.2545,66.6151,76.5719,h
10076,92.8158,36.5423,3.9908,0.1647,0.0916,-15.7201,54.3073,-22.3089,1.7611,314.719,g
14990,28.251,9.1968,2.4526,0.5432,0.3545,6.4403,23.8752,-9.2986,67.6187,155.68,h
18381,109.8467,81.9429,3.1843,0.1686,0.0795,24.0723,134.2717,-39.5789,87.7864,165.7636,h
15735,141.625,45.014,3.066,0.3058,0.1705,-133.518,-134.547,-27.4206,21.0841,383.557,h
1379,105.264,41.3551,3.6546,0.1805,0.0909,-33.9941,78.1311,19.6724,5.8936,328.714,g
18062,93.736,45.5182,2.9242,0.3236,0.1781,-79.0201,-52.5972,43.9132,50.0594,153.4609,h
16213,27.9747,7.1877,2.4893,0.6321,0.3679,12.7571,18.647,9.28,55.4616,206.844,h
17506,73.7864,30.8164,2.941,0.2314,0.1277,-58.7112,-70.4015,15.3945,36.6915,101.348,h
15231,28.5314,19.9338,2.708,0.2733,0.1254,27.7491,27.0396,-9.233,66.37,176.0223,h
11504,85.6279,34.8662,3.9472,0.134,0.0677,16.5888,74.0012,25.721,1.92,286.413,g
16197,16.5431,10.441,2.3801,0.5896,0.3151,22.2053,8.8734,12.6436,30.006,214.645,h
12432,70.0385,8.3089,2.6712,0.5949,0.3507,68.9882,49.5583,-7.185,39.0935,202.874,h
17031,171.0088,60.9908,3.1721,0.2225,0.1214,74.1999,194.6039,-24.1557,49.181,65.2621,h
15775,22.3879,17.2695,2.7427,0.4231,0.2667,4.3399,19.8514,7.8956,54.7485,121.963,h
10477,89.0973,27.4427,3.4193,0.1664,0.0981,-70.2297,64.7778,19.2681,1.6024,270.831,g
3056,36.5256,13.4239,2.5289,0.3047,0.1642,33.8351,-15.9057,7.4525,7.4831,114.112,g
17254,46.3507,18.0768,3.0999,0.242,0.1448,5.7083,-47.2159,-14.1545,67.3162,234.0607,h
18756,111.3867,31.673,3.0933,0.4542,0.2631,-126.0564,-76.0236,19.0331,11.692,343.8999,h
1619,27.4977,18.0857,2.5623,0.3288,0.1658,0.5659,-20.8497,13.6905,76.155,42.2426,g
14082,122.506,25.8571,3.4263,0.1364,0.0804,-171.692,53.1053,-23.4411,69.256,247.572,h
15430,21.948,0.0044,2.3064,0.8346,0.4519,21.4071,17.4558,0.0001,21.3668,71.3087,h
6822,34.2426,19.3492,2.8971,0.3004,0.1565,31.5941,8.9236,-8.7867,11.5931,196.081,g
16618,19.9156,14.8221,2.5101,0.3943,0.2254,0.2687,32.4109,2.8455,5.5886,189.5542,h
6824,24.5536,12.5983,2.4843,0.4557,0.2443,-13.2441,-17.6015,5.4512,12.362,180.003,g
16152,183.8082,68.4175,3.482,0.1972,0.1032,-149.8122,-161.7404,-49.7247,54.4669,333.5108,h
12973,29.0035,17.1994,2.5849,0.3485,0.1808,-0.3439,23.5272,9.9519,0.219,196.2,h
2266,35.1271,10.2434,2.5296,0.4225,0.2408,46.9723,10.7028,-4.7189,1.0485,150.896,g
2216,20.3262,10.5335,2.2504,0.5955,0.3343,7.1802,-17.3823,-10.1526,30.898,88.0214,g
7512,50.3517,12.7905,2.772,0.3804,0.2274,-28.1604,-37.6189,8.0301,9.6757,179.122,g
2042,34.9412,24.3793,3.1654,0.2412,0.1261,32.5757,-23.1328,-14.5903,5.6692,134.926,g
15746,17.3989,10.4599,2.5366,0.6744,0.3503,-20.6308,-10.9576,-6.9509,40.056,103.96,h
17839,121.847,68.8078,3.7703,0.1867,0.106,11.8583,-134.517,57.216,60.0705,313.962,h
3763,47.7028,20.7325,2.9385,0.3053,0.1768,43.6353,44.2164,-8.7478,7.4038,224.584,g
12827,202.829,73.9967,4.3622,0.0678,0.0364,-66.4079,-159.354,-21.2584,76.113,348.978,h
2872,57.0253,19.8149,2.7222,0.345,0.1924,-56.6913,-20.715,6.5186,1.367,283.06,g
9170,44.5095,21.3266,2.9467,0.2634,0.143,36.3432,14.4895,15.9669,2.472,203.496,g
15617,34.1637,9.4153,2.769,0.5055,0.2834,-9.194,17.1486,6.306,64.752,109.449,h
153,52.8479,21.5505,2.9462,0.3667,0.2054,-53.2694,27.9502,-20.7681,6.087,309.622,g
12777,92.0485,7.3373,2.3962,0.5984,0.3313,94.5318,48.8574,-2.9613,58.0538,183.302,h
9630,29.826,14.7692,2.6985,0.4144,0.2232,-8.459,16.0988,-11.3684,5.159,178.934,g
14448,136.7943,26.4837,3.2659,0.2107,0.1359,78.1745,123.9896,-12.4618,68.9466,148.7457,h
12209,42.302,18.6014,3.1154,0.266,0.1453,15.9651,26.2209,9.4423,20.828,184.564,g
9973,106.44,33.6777,3.9115,0.1073,0.0555,14.9805,98.1006,26.4236,4.894,287.302,g
7134,31.0746,14.8964,2.2934,0.4275,0.2265,44.9588,-19.9559,8.2377,36.8443,156.357,g
12811,56.3167,12.265,2.9159,0.2973,0.1535,-54.1595,-40.5586,8.863,33.5871,175.156,h
16208,21.8711,14.8478,2.6031,0.5287,0.3404,26.1102,7.1398,6.0112,30.5423,154.523,h
11842,91.757,38.4914,3.3803,0.1916,0.1014,47.9548,126.475,-25.2647,27.0741,49.8535,g
6947,60.8875,21.234,2.894,0.2578,0.1487,28.5429,52.3825,-10.5531,4.14,273.792,g
